Principale1,Principale2,Principale3,Principale4,Principale5,Principale6,Principale7,Cluster
"0,4010804919751","0,9138299287025","-0,3140967122","-0,04155081197","-0,06220717519","0,2047680072193","0,3016377186495",9
"0,4594270932711","0,9849363991537","-0,194913331788","-0,015744416746","-0,04653830636","0,0683605820836","0,2784859696354",9
"0,4036789045875","0,8740162509612","-0,404695584724","-0,080650177768","-0,043340373111","0,3576687042596","0,2678310100395",9
"0,1268326868658","0,6930836298566","-0,488253872748","0,0334613564955","-0,239317188652","0,4041822994621","-0,387677411831",7
"-0,01531882381","0,3765176341756","-0,445361146489","0,0302175008936","-0,157552349804","0,1807342599578","-0,100617072675",9
"0,0670439090102","0,6476180981148","-0,408227116515","0,081241811833","-0,276953166455","0,2458817389807","-0,453789393126",7
"0,0031111624435","0,4333925643035","-0,430141061262","0,0423097912595","-0,144104409251","0,175289662529","-0,121051835853",9
"0,1887782046052","0,657474506281","-0,269096521012","0,0346310360685","-0,180154809579","0,0493299772399","-0,075578652138",9
"0,1179132017038","0,6506003232581","-0,318295077021","0,0697602866207","-0,250381386455","0,1187301297396","-0,321354606128",7
"-0,137285535954","0,3350855526126","-0,427292218118","0,1117612860806","-0,306070678758","0,1482539269742","-0,56804844617",7
"-0,448358267824","-0,037298527396","-0,738270467487","0,1139244521184","-0,330996137105","0,4578801967116","-0,836363868162",7
"-0,89989257184","-0,651044356259","-0,802440170592","0,2035245350142","-0,274852369724","0,2089247711435","-0,688024646885",7
"-0,290816657537","0,1569868348146","-0,566176661627","0,1243192650227","-0,31982261633","0,2945286146349","-0,777604392468",7
"-0,47548552665","-0,108139897129","-0,746336256043","0,1119652620424","-0,357704872336","0,4752987950495","-0,958383238311",7
"-1,739840166453","-1,8350398493","-1,304745254958","0,245578491302","-0,123782299381","0,3908927396634","-0,68694534424",11
"-1,087741287707","-0,903540370734","-1,026029639796","0,1836732516101","-0,324453055949","0,4736191618808","-0,974264642123",7
